1749;2023-11-22 13:47:20;12;nrf5340;raspi;0;1780;1490;1521;0;0
1750;2023-11-22 13:47:21;12;nrf5340;raspi;0;1779;1490;1514;0;0
1751;2023-11-22 13:47:21;12;nrf5340;raspi;0;1779;1489;1525;0;0
1752;2023-11-22 13:47:22;12;nrf5340;raspi;0;1770;1493;1513;0;0
1753;2023-11-22 13:47:22;12;nrf5340;raspi;0;1780;1490;1512;0;0
1754;2023-11-22 13:47:23;12;nrf5340;raspi;0;1778;1494;1520;0;0
1755;2023-11-22 13:47:24;12;nrf5340;raspi;0;1778;1495;1522;0;0
1756;2023-11-22 13:47:24;12;nrf5340;raspi;0;1778;1486;1510;0;0
1757;2023-11-22 13:47:25;12;nrf5340;raspi;0;1778;1490;1514;0;0
1758;2023-11-22 13:47:25;12;nrf5340;raspi;0;1779;1493;1510;0;0
1759;2023-11-22 13:47:26;12;nrf5340;raspi;0;1771;1497;1517;0;0
1760;2023-11-22 13:47:26;12;nrf5340;raspi;0;1781;1494;1516;0;0
1761;2023-11-22 13:47:27;12;nrf5340;raspi;0;1772;1494;1516;0;0
1762;2023-11-22 13:47:28;12;nrf5340;raspi;0;1779;1494;1517;0;0
1763;2023-11-22 13:47:28;12;nrf5340;raspi;0;1770;1482;1518;0;0
1764;2023-11-22 13:47:29;12;nrf5340;raspi;0;1774;1490;1516;0;0
1765;2023-11-22 13:47:29;12;nrf5340;raspi;0;1780;1493;1515;0;0
1766;2023-11-22 13:47:30;12;nrf5340;raspi;0;1778;1491;1510;0;0
1767;2023-11-22 13:47:30;12;nrf5340;raspi;0;1774;1486;1517;0;0
1768;2023-11-22 13:47:31;12;nrf5340;raspi;0;1778;1492;1517;0;0
1769;2023-11-22 13:47:31;12;nrf5340;raspi;0;1778;1492;1515;0;0
1770;2023-11-22 13:47:32;12;nrf5340;raspi;0;1779;1492;1519;0;0
1771;2023-11-22 13:47:33;12;nrf5340;raspi;0;1774;1487;1521;0;0
1772;2023-11-22 13:47:33;12;nrf5340;raspi;0;1774;1489;1519;0;0
1773;2023-11-22 13:47:34;12;nrf5340;raspi;0;1780;1494;1518;0;0
1774;2023-11-22 13:47:35;12;nrf5340;raspi;0;1778;1497;1516;0;0
1775;2023-11-22 13:47:35;12;nrf5340;raspi;0;1776;1488;1514;0;0
1776;2023-11-22 13:47:36;12;nrf5340;raspi;0;1782;1489;1518;0;0
1777;2023-11-22 13:47:36;12;nrf5340;raspi;0;1773;1494;1517;0;0
1778;2023-11-22 13:47:37;12;nrf5340;raspi;0;1778;1492;1510;0;0
1779;2023-11-22 13:47:38;12;nrf5340;raspi;0;1774;1495;1516;0;0
1780;2023-11-22 13:47:38;12;nrf5340;raspi;0;1777;1490;1515;0;0
1781;2023-11-22 13:47:39;12;nrf5340;raspi;0;1770;1490;1510;0;0
1782;2023-11-22 13:47:39;12;nrf5340;raspi;0;1780;1492;1517;0;0
1783;2023-11-22 13:47:40;12;nrf5340;raspi;0;1780;1489;1516;0;0
1784;2023-11-22 13:47:40;12;nrf5340;raspi;0;1775;1491;1516;0;0
1785;2023-11-22 13:47:41;12;nrf5340;raspi;0;1778;1502;1513;0;0
1786;2023-11-22 13:47:41;12;nrf5340;raspi;0;1779;1489;1518;0;0
1787;2023-11-22 13:47:42;12;nrf5340;raspi;0;1778;1493;1519;0;0
1788;2023-11-22 13:47:43;12;nrf5340;raspi;0;1776;1489;1519;0;0
1789;2023-11-22 13:47:43;12;nrf5340;raspi;0;1776;1495;1522;0;0
1790;2023-11-22 13:47:44;12;nrf5340;raspi;0;1778;1494;1521;0;0
1791;2023-11-22 13:47:44;12;nrf5340;raspi;0;1778;1495;1519;0;0
1792;2023-11-22 13:47:45;12;nrf5340;raspi;0;1774;1492;1514;0;0
1793;2023-11-22 13:47:46;12;nrf5340;raspi;0;1778;1494;1516;0;0
1794;2023-11-22 13:47:46;12;nrf5340;raspi;0;1779;1491;1517;0;0
1795;2023-11-22 13:47:47;12;nrf5340;raspi;0;1770;1493;1519;0;0
1796;2023-11-22 13:48:43;12;nrf5340;raspi;1;1197;1466;1553;0;0
1797;2023-11-22 13:48:43;12;nrf5340;raspi;1;1190;1465;1550;0;0
1798;2023-11-22 13:48:44;12;nrf5340;raspi;1;1195;1470;1553;0;0
1799;2023-11-22 13:48:45;12;nrf5340;raspi;1;1188;1466;1551;0;0
1800;2023-11-22 13:48:45;12;nrf5340;raspi;1;1191;1465;1553;0;0
1801;2023-11-22 13:48:46;12;nrf5340;raspi;1;1190;1469;1550;0;0
1802;2023-11-22 13:48:46;12;nrf5340;raspi;1;1187;1466;1548;0;0
1803;2023-11-22 13:48:47;12;nrf5340;raspi;1;1187;1468;1553;0;0
1804;2023-11-22 13:48:48;12;nrf5340;raspi;1;1187;1464;1552;0;0
1805;2023-11-22 13:48:48;12;nrf5340;raspi;1;1192;1471;1551;0;0
1806;2023-11-22 13:48:49;12;nrf5340;raspi;1;1190;1466;1555;0;0
1807;2023-11-22 13:48:49;12;nrf5340;raspi;1;1188;1469;1554;0;0
1808;2023-11-22 13:48:50;12;nrf5340;raspi;1;1191;1460;1557;0;0
1809;2023-11-22 13:48:50;12;nrf5340;raspi;1;1188;1459;1545;0;0
1810;2023-11-22 13:48:51;12;nrf5340;raspi;1;1189;1464;1554;0;0
1811;2023-11-22 13:48:52;12;nrf5340;raspi;1;1190;1466;1550;0;0
1812;2023-11-22 13:48:52;12;nrf5340;raspi;1;1190;1466;1548;0;0
1813;2023-11-22 13:48:53;12;nrf5340;raspi;1;1190;1466;1556;0;0
1814;2023-11-22 13:48:53;12;nrf5340;raspi;1;1190;1466;1550;0;0
1815;2023-11-22 13:48:54;12;nrf5340;raspi;1;1190;1463;1553;0;0
1816;2023-11-22 13:48:54;12;nrf5340;raspi;1;1189;1466;1546;0;0
1817;2023-11-22 13:48:55;12;nrf5340;raspi;1;1194;1461;1553;0;0
1818;2023-11-22 13:48:56;12;nrf5340;raspi;1;1191;1458;1549;0;0
1819;2023-11-22 13:48:56;12;nrf5340;raspi;1;1186;1461;1545;0;0
1820;2023-11-22 13:48:57;12;nrf5340;raspi;1;1184;1466;1552;0;0
1821;2023-11-22 13:48:57;12;nrf5340;raspi;1;1186;1462;1547;0;0
1822;2023-11-22 13:48:58;12;nrf5340;raspi;1;1193;1467;1546;0;0
1823;2023-11-22 13:48:58;12;nrf5340;raspi;1;1195;1469;1544;0;0
1824;2023-11-22 13:48:59;12;nrf5340;raspi;1;1189;1462;1546;0;0
1825;2023-11-22 13:49:00;12;nrf5340;raspi;1;1188;1469;1543;0;0
1826;2023-11-22 13:49:00;12;nrf5340;raspi;1;1187;1461;1544;0;0
1827;2023-11-22 13:49:01;12;nrf5340;raspi;1;1191;1466;1542;0;0
1828;2023-11-22 13:49:01;12;nrf5340;raspi;1;1190;1469;1545;0;0
1829;2023-11-22 13:49:02;12;nrf5340;raspi;1;1191;1467;1549;0;0
1830;2023-11-22 13:49:02;12;nrf5340;raspi;1;1189;1460;1541;0;0
1831;2023-11-22 13:49:03;12;nrf5340;raspi;1;1192;1466;1545;0;0
1832;2023-11-22 13:49:04;12;nrf5340;raspi;1;1190;1467;1541;0;0
1833;2023-11-22 13:49:04;12;nrf5340;raspi;1;1187;1461;1540;0;0
1834;2023-11-22 13:49:05;12;nrf5340;raspi;1;1189;1468;1541;0;0
1835;2023-11-22 13:49:05;12;nrf5340;raspi;1;1188;1466;1543;0;0
1836;2023-11-22 13:49:06;12;nrf5340;raspi;1;1189;1462;1539;0;0
1837;2023-11-22 13:49:07;12;nrf5340;raspi;1;1190;1466;1544;0;0
1838;2023-11-22 13:49:07;12;nrf5340;raspi;1;1190;1465;1544;0;0
1839;2023-11-22 13:49:08;12;nrf5340;raspi;1;1195;1461;1538;0;0
1840;2023-11-22 13:49:08;12;nrf5340;raspi;1;1194;1464;1538;0;0
1841;2023-11-22 13:49:09;12;nrf5340;raspi;1;1189;1463;1545;0;0
1842;2023-11-22 13:49:09;12;nrf5340;raspi;1;1194;1465;1545;0;0
1843;2023-11-22 13:49:10;12;nrf5340;raspi;1;1186;1463;1543;0;0
1844;2023-11-22 13:50:41;12;nrf5340;raspi;2;1478;1770;1535;0;0
1845;2023-11-22 13:50:42;12;nrf5340;raspi;2;1480;1777;1530;0;0
1846;2023-11-22 13:50:43;12;nrf5340;raspi;2;1476;1777;1532;0;0
1847;2023-11-22 13:50:43;12;nrf5340;raspi;2;1472;1773;1533;0;0
1848;2023-11-22 13:50:44;12;nrf5340;raspi;2;1478;1778;1534;0;0
1849;2023-11-22 13:50:44;12;nrf5340;raspi;2;1474;1774;1541;0;0
1850;2023-11-22 13:50:45;12;nrf5340;raspi;2;1475;1771;1529;0;0
1851;2023-11-22 13:50:45;12;nrf5340;raspi;2;1476;1773;1534;0;0
1852;2023-11-22 13:50:46;12;nrf5340;raspi;2;1477;1770;1531;0;0
1853;2023-11-22 13:50:46;12;nrf5340;raspi;2;1477;1778;1537;0;0
1854;2023-11-22 13:50:47;12;nrf5340;raspi;2;1472;1777;1531;0;0
1855;2023-11-22 13:50:47;12;nrf5340;raspi;2;1480;1778;1534;0;0
1856;2023-11-22 13:50:48;12;nrf5340;raspi;2;1476;1778;1536;0;0
1857;2023-11-22 13:50:49;12;nrf5340;raspi;2;1475;1779;1539;0;0
1858;2023-11-22 13:50:49;12;nrf5340;raspi;2;1468;1778;1536;0;0
1859;2023-11-22 13:50:50;12;nrf5340;raspi;2;1480;1771;1539;0;0
1860;2023-11-22 13:50:50;12;nrf5340;raspi;2;1477;1778;1534;0;0
1861;2023-11-22 13:50:51;12;nrf5340;raspi;2;1481;1778;1532;0;0
1862;2023-11-22 13:50:51;12;nrf5340;raspi;2;1483;1773;1533;0;0
1863;2023-11-22 13:50:52;12;nrf5340;raspi;2;1478;1778;1533;0;0
1864;2023-11-22 13:50:52;12;nrf5340;raspi;2;1483;1776;1537;0;0
1865;2023-11-22 13:50:53;12;nrf5340;raspi;2;1473;1770;1534;0;0
1866;2023-11-22 13:50:53;12;nrf5340;raspi;2;1480;1770;1524;0;0
1867;2023-11-22 13:50:54;12;nrf5340;raspi;2;1481;1770;1531;0;0
1868;2023-11-22 13:50:54;12;nrf5340;raspi;2;1477;1775;1539;0;0
1869;2023-11-22 13:50:55;12;nrf5340;raspi;2;1476;1778;1528;0;0
1870;2023-11-22 13:50:56;12;nrf5340;raspi;2;1470;1782;1536;0;0
1871;2023-11-22 13:50:56;12;nrf5340;raspi;2;1480;1775;1538;0;0
1872;2023-11-22 13:50:57;12;nrf5340;raspi;2;1478;1774;1528;0;0
1873;2023-11-22 13:50:57;12;nrf5340;raspi;2;1476;1770;1536;0;0
1874;2023-11-22 13:50:58;12;nrf5340;raspi;2;1476;1778;1531;0;0
1875;2023-11-22 13:50:58;12;nrf5340;raspi;2;1473;1777;1533;0;0
1876;2023-11-22 13:50:59;12;nrf5340;raspi;2;1480;1774;1534;0;0
